qpv intensity tune
0.8 11.234075 0.18205816576122816
1.4 4.028761 0.11419199977587942
1.4 3.9889853 0.10976788723540455
0.8 3.3532472 0.1796803929837025
0.2 5.4071703 0.1812263624490695
1.0 13.23316 0.18283536642478632
1.4 8.32673 0.08034630146872154
0.2 6.6075263 0.18079738986653446
0.6 9.993146 0.18045415818538058
1.4 13.102459 0.19756409348687454
0.6 4.0704064 0.18660197460914182
0.6 4.091608 0.1857910105589259
0.8 11.567543 0.18082474493802952
1.4 8.503319 0.0842079111737499
0.6 11.345436 0.17672147822614084
0.2 3.1186512 0.18036217990322198
1.4 8.465745 0.07482115067288116
0.45 9.969802 0.176418855499984
1.4 4.036348 0.11888698756865897
0.8 6.559236 0.17945757545178206
1.0 3.4766376 0.18310527651201713
0.2 3.999984 0.18330684432830927
1.0 13.229524 0.18077349636176646
0.8 3.3551795 0.18147065682133218
1.0 3.484469 0.1801684320492784
0.2 9.47188 0.17866885829510654
1.4 4.0278316 0.11603585640276778
0.6 3.9919996 0.18108394576733744
0.2 4.8707523 0.18250411836266353
1.4 4.023515 0.1194447658361848
1.0 13.131406 0.18340718906332368
0.45 3.947438 0.1833771778134067
1.4 4.0081577 0.10606524911694372
1.4 4.0147424 0.1177712005014014
0.6 11.381037 0.17643403861804677
1.4 4.010218 0.12280274943472244
0.2 4.0963345 0.18453789124209483
1.4 3.9914496 0.1192041946775442
0.2 4.0533004 0.18621119104522404
1.0 9.783728 0.18969964092154776
1.4 3.9442403 0.10018031697532667
0.6 11.095613 0.1801015792005779
0.8 12.997132 0.1763047234724694
0.45 10.980677 0.17734135510861423
0.2 3.3280227 0.1834131401858055
0.45 12.644879 0.1704618088566402
0.6 4.1635895 0.18563683004447384
1.0 4.0473523 0.1880484138927945
1.4 4.089774 0.11806137210312992
0.8 6.65754 0.179754579769735
1.0 13.152777 0.1847142732406948
0.6 13.080714 0.17378868209321802
1.0 9.7208395 0.1920269329954751
0.45 12.285602 0.18049532017992664
0.6 11.229208 0.17943204214720967
0.2 6.560529 0.17823170369935198
0.2 5.0504494 0.181685120929896
1.0 11.364655 0.18391718681723293
1.4 3.9336398 0.11414830187058819
0.6 5.107727 0.17729604020736786
1.0 13.051151 0.18192160242044628
0.6 5.058886 0.18080415894022558
0.8 4.1083164 0.1855457533236039
1.4 5.0165434 0.11447232489204857
0.6 5.0317845 0.1781157519678657
1.4 4.0550065 0.12372570357101706
0.6 10.059298 0.18096662720998502
1.4 5.114813 0.11740727453276231
0.45 6.4557586 0.17946486311742504
0.2 6.632224 0.17811578508596895
0.6 5.037898 0.1794263083115363
1.4 3.9994097 0.11217233693892945
1.4 3.977572 0.11733194941393274
1.0 6.6455903 0.1839989034009149
0.45 4.1449494 0.1839914652167905
1.0 13.003722 0.19343140179203827
0.2 4.045958 0.18357200487080366
1.4 4.0192595 0.10468137501047439
1.4 13.088168 0.20135880219498664
1.0 13.148098 0.18098780549990573
1.4 3.9380963 0.12316506205368724
0.6 11.271462 0.1776989149588127
0.8 6.482121 0.1818085829055677
1.0 4.0240593 0.18891584243433307
1.0 13.042279 0.1797872289810667
1.4 4.133168 0.1112958115113929
0.6 5.0044203 0.18005580329566165
1.4 3.984584 0.1188489289729809
1.0 3.3423343 0.1810992395525113
1.4 4.051167 0.11484948088203283
0.45 4.0553117 0.1860141807002255
1.4 3.3882966 0.12232195009321571
1.0 5.04414 0.18110803082262422
1.4 3.9864979 0.10725247011104354
0.2 5.019252 0.17922029306392748
0.45 3.354018 0.18161902241969713
1.4 3.9784586 0.11820984852428223
0.8 11.433267 0.18314637418614554
0.8 3.469026 0.17895884774066495
0.2 4.012749 0.18246183616732228
1.4 3.9512649 0.11119676345814963
1.0 4.006152 0.18696118192176922
1.4 4.028363 0.1178816502032563
0.8 4.057244 0.18818582695975591
1.0 12.692858 0.18350596121464308
1.4 5.096931 0.11988175182773689
0.8 3.4843836 0.18060784366887142
0.45 9.738394 0.1784397115470805
